x,y,cls
-1.7216103645232577,-1.4803314198936053,3
-3.657338403330539,-9.548238295636105,2
7.077816304564446,0.9950877184035007,1
-1.3657985909994756,-0.31486249831682134,3
-2.665212058325266,-3.125916514121445,3
7.630271164581405,8.69797932934509,0
-5.271443307445403,-12.118806977213685,2
7.917671388690137,1.4154738721300446,1
-1.412841841851861,0.11296347990760891,3
-1.0151903869154046,-1.0331820295826188,3
8.263415695184726,10.34723435281958,0
6.967678665264898,8.962252297311142,0
-0.8477924924285885,-2.1218561178993975,3
7.480062372901396,2.4939292513926272,1
7.71454967251633,1.8420700987687415,1
-7.740646580804566,-8.618007438546048,2
-5.410872346277456,-8.71941280052088,2
-2.2757920437244845,-2.89699926128473,3
-1.2566844882053139,-2.3341621904737577,3
7.612279073844272,9.446362697754298,0
8.815456625950373,8.763860459061515,0
7.189535401665532,0.4309004835704933,1
7.402927027731533,9.162177021686484,0
5.172096481634161,11.78064755976018,0
-2.104761151843592,-1.5784667242411277,3
6.534239698666864,9.455323410435087,0
7.5963509531288285,8.01979549661592,0
-0.6560500950851536,0.6899701252894834,3
-4.860907776024116,-10.773860526338463,2
8.908644281015135,0.9776496796173346,1
8.097706961969488,-0.583699648306709,1
-0.7975709080727468,-2.8864163780195593,3
9.928978021698963,1.7671951084601045,1
-1.3610679559484713,-2.0270158625206127,3
5.598788697234291,7.591700220274871,0
-4.984573331713858,-9.51656558828708,2
-0.5709407388874402,-0.6064780208068867,3
6.285160908503309,11.287176866954118,0
7.468336271064987,3.1033616262107655,1
-5.547048951758461,-9.272378807662863,2
7.718914031917254,0.9919132190552462,1
-0.3587170792901839,-2.202307503486476,3
-3.713132911924265,-9.99476305880129,2
-5.734235054952879,-11.328559701454395,2
7.294339842191692,9.794864677450363,0
-5.916983084955837,-11.162027081977605,2
8.23775366146886,0.9244925327757512,1
8.911112187519729,9.149332645486815,0
7.311648685449531,0.14826616369808288,1
7.499540001977716,1.9475444534134072,1
7.157412757636846,-1.2686307115510873,1
-5.2456876411946975,-9.818404080799684,2
7.405659325970529,8.829244796431713,0
8.328136165016698,9.140024260933055,0
-0.059190260146301465,-2.7805508462638295,3
-5.855996904481662,-9.943591057787293,2
-5.923232603813927,-8.529848154044512,2
-6.655066665260417,-10.44075031658656,2
7.499852369522471,9.552742844448742,0
-2.0475111941402626,-0.4397447527879279,3
-3.5748539544529367,-1.1540622018102038,3
-5.898904539036603,-10.494713335701434,2
9.856401778947106,0.4702572439345323,1
-6.7846425169184625,-8.823096603330157,2
6.345261255285186,8.706777786834534,0
6.772997781794045,1.5473598645128304,1
-1.4513729833857174,-4.38745522584988,3
7.880118670372601,-0.7145528377277541,1
9.196424224416244,11.575369540974775,0
7.943106473721276,8.206222084295161,0
6.5724296517080285,-1.0261370977671758,1
-6.871965640144238,-8.635153843160897,2
7.312942959419803,9.921663312724965,0
5.193320316181173,0.18104176631760865,1
7.090229485467765,8.579197984922303,0
9.17061801150707,10.376906958963211,0
-1.3445776535852623,-1.1827101730833878,3
-5.593069578971611,-11.077393030856893,2
-2.7653888735395085,-1.943341582789793,3
7.385271965433947,-0.30434619582698896,1
-6.555850674092651,-9.347782398345778,2
5.822597951012563,8.88727230645335,0
-0.1334247250021927,-0.9768692725209018,3
-6.255829437569928,-10.294904783518954,2
-0.7788656422408939,-1.2953122833961728,3
-5.663888288566243,-9.613897815958662,2
4.333668288215691,10.510346756712527,0
-7.185981980378567,-9.366982741402138,2
-3.9193754396026943,-8.844773200714794,2
-3.3596795580986787,-2.279941117785631,3
8.937858003206303,1.314079582539565,1
8.004056305852087,10.536953742792356,0
-1.9669226358005139,-2.7174431252961666,3
-4.0040593701114835,-7.24066707102868,2
-5.526771540796506,-11.521839175752351,2
7.493485516631931,0.8325929030688668,1
7.740403819520574,-0.335046764183628,1
0.5443191101304712,-3.227865066066949,3
7.812960892028797,-0.5341517847914874,1
7.535818590533295,0.6177487170833011,1
