x,y,cls
2.021364387980304,0.0862572393035753,1
0.8380221524131088,0.6371029089736158,0
1.8746499771239074,-0.18120205996149155,1
0.33898061180822314,1.222165838725723,0
-0.08958734032807286,1.2274668139708167,0
0.1364162442322192,0.49382602544446125,1
2.1973200746327977,0.10231532977466634,1
0.6945464888789353,0.785473346544425,0
0.5915193544549608,0.2763223259406888,1
0.5571765027063027,0.8843127651147769,0
1.7877405863436575,-0.8901001126221317,1
0.2569672223479548,-0.19496539095394216,1
1.326239322034589,-0.2983555397506821,1
-0.1588626276588738,1.2858546389701786,0
-0.7114598921498024,0.8279693833384996,0
0.17091354008857335,0.6763832241825178,0
0.9583802464866412,0.5806923426329558,0
-0.9173108880593427,0.36286038856738234,0
1.2148523135353673,-0.423939537632082,1
1.0462918878560636,0.0045776004674519255,1
-0.2455602307319962,1.197120975174735,0
-1.4593328916238641,1.35297270646066,0
1.2275103393795328,0.7072909214948802,0
-0.4494640993090204,0.7366263794823142,0
0.012272203383834668,0.6360670065278662,0
0.1444928714574521,1.3834863352046087,0
2.2515075629321184,-0.011657204117707473,1
0.44041434179498445,-0.05438894296705732,1
0.797618536033627,-0.6009007381481475,1
0.8234023931360324,0.5886310429960511,0
1.9021811026667967,0.07171556156893497,1
-0.9692090706858716,0.15867996437935286,0
1.979974622753865,-0.1273034761413367,1
0.027554101412080416,0.4755371199486241,1
0.4390509803305771,0.7813419522435852,0
-0.1648085502851423,-0.6329720027428506,1
-0.13308298480130665,0.8714045652700952,0
-0.2505378954499734,1.2961525624229022,0
-0.4077243720035779,0.15111220865391375,1
-1.0997586294802746,0.6616028615629026,0
1.4293850468271314,-0.41120213133974604,1
0.8632052785410309,0.47872773299453003,0
-0.10361025344351643,0.4065775910241243,1
0.47200031952716337,0.9849352399779626,0
1.9247733391054975,0.6460970902372556,1
1.169135660254676,-0.6378914337671951,1
-1.1525187798075727,0.19081503495074975,0
0.23666231698332368,-0.42024732277449217,1
-0.11334868302037046,0.9805771345739452,0
1.012443376515607,0.9267497528400049,0
-0.7112880205340272,1.1298564499251718,0
-0.7746970635395768,0.4177811810461281,0
1.3927329407518634,-0.7533108558406088,1
-0.19234786920889163,0.8895165156395961,0
1.1682713740906583,0.6093159845108764,0
1.8608044964981036,-0.22459254427030562,1
0.3657537887462982,0.4626432128167708,0
1.7032752302840166,-0.2852523859587101,1
-1.2753958953231763,0.8435276719839988,0
1.5886185770531798,-0.6185224316950174,1
-0.412011921236208,1.6726953158908895,0
0.7894482420425165,-0.6929782732181888,1
0.3433897605081853,-0.3188760825895394,1
-0.021168556035686095,1.2990810435269018,0
-0.634674737425314,1.0617384895325976,0
0.9283605193504048,-0.7082974556016728,1
-0.286794868267816,0.4325795004905031,1
0.4903487176148944,-0.33772390380077005,1
-0.6129859175372079,0.48179522262622776,0
0.25773163282930056,-0.26283056808712296,1
-0.18346091588828062,0.9547644931410612,0
1.926613503203234,0.15605847510928,1
0.2769636006884057,0.819404155653221,0
1.0581118766826305,0.6714610125655727,0
1.5763455403958504,-0.044603532506444055,1
0.3366186124139211,-0.21590237304024637,1
1.645198126505154,0.704366967431278,0
-0.10198670960198408,1.0563363829149146,0
0.19976810101392262,0.9900085210205929,0
-1.0871579398619908,0.5218797960925156,0
-0.22482970709230232,-0.31656708062615446,1
-0.708608997862229,0.15392733407798379,0
0.1657165613208561,-0.03525251271970876,1
0.9281725695100485,0.6598002387605619,0
1.40539928777564,-0.48842441272532033,1
-0.5099504660530807,1.405149388922973,0
0.5347318869521508,-0.10875792247753541,1
0.24052783353517307,0.20560250833387472,1
1.7207617155043797,-0.1642833680402595,1
-0.9314420305179589,0.5458096698882666,0
0.7212320009517295,0.9788336363556837,0
0.6623372002278334,0.482089529661926,0
0.6632235890166264,1.0322574812818508,0
